REF DU MUSEE;NOM DU MUSEE;ANNEE;REGION;VILLE;DATE APPELLATION;PAYANT;GRATUIT;TYPE_ACCESSIBILITE;TOTAL;NOTE;ID MUSEOFILE;DEPARTEMENT;OBSERVATIONS
8902403;Musée Leblanc-Duvernois;2011;BOURGOGNE-FRANCHE-COMTE;AUXERRE;01/02/2003;0;1068;GRATUIT;1068;;;YONNE;
8902501;Musée de l'Avallonnais Jean Després;2011;BOURGOGNE-FRANCHE-COMTE;AVALLON;01/02/2003;0;4439;GRATUIT;4439;;;YONNE;
2901901;Musée des Beaux-Arts de Brest;2011;BRETAGNE;BREST;01/02/2003;3770;15409;MIXTE;19179;;;FINISTERE;
2903901;Musée de la Pêche;2011;BRETAGNE;CONCARNEAU;01/02/2003;25125;4058;MIXTE;29183;;;FINISTERE;
2915101;Musée de Morlaix;2011;BRETAGNE;MORLAIX;01/02/2003;9470;9271;MIXTE;18741;;;FINISTERE;
2915502;Musée des Phares et Balises;2011;BRETAGNE;OUESSANT;01/02/2003;13142;2254;MIXTE;15396;;;FINISTERE;
2928901;Musée de l'Ecole Rurale en Bretagne;2011;BRETAGNE;TREGARVAN;01/02/2003;9676;2138;MIXTE;11814;;;FINISTERE;
3523802;Musée des Beaux-Arts;2011;BRETAGNE;RENNES;06/01/2002;16531;48750;MIXTE;65281;;;ILE ET VILAINE;
3523801;Musée de Bretagne;2011;BRETAGNE;RENNES;01/02/2003;27834;17005;MIXTE;44839;;;ILE ET VILAINE;
3536003;Musée des Rochers-Sévigné;2011;BRETAGNE;VITRE;01/02/2003;3524;4681;MIXTE;8205;;;ILE ET VILAINE;
3536001;Musée Saint-Nicolas;2011;BRETAGNE;VITRE;01/02/2003;140;1423;MIXTE;1563;;;ILE ET VILAINE;
5603401;Musée de Préhistoire J. Miln- Z. Le-Rouzic;2011;BRETAGNE;CARNAC;01/02/2003;27488;6279;MIXTE;33767;;;MORBIHAN;
5626003;La Cohue, Musée des Beaux-Arts de vannes;2011;BRETAGNE;VANNES;01/02/2003;7615;9272;MIXTE;16887;;;MORBIHAN;
1803302;Musée des Arts Décoratifs;2011;CENTRE-VAL DE LOIRE;BOURGES;01/02/2003;0;22307;GRATUIT;22307;;;CHER;
1803306;Musée des Meilleurs Ouvriers de France;2011;CENTRE-VAL DE LOIRE;BOURGES;01/02/2003;0;22583;GRATUIT;22583;;;CHER;
1819701;Musée Saint-Vic;2011;CENTRE-VAL DE LOIRE;SAINT-AMAND-MONTROND;01/02/2003;0;4050;GRATUIT;4050;;;CHER;
2808503;Musée des Beaux-Arts;2011;CENTRE-VAL DE LOIRE;CHARTRES;01/02/2003;4071;7199;MIXTE;11270;;;EURE ET LOIR;
2808504;Conservatoire du Machinisme et des Pratiques Agricoles;2011;CENTRE-VAL DE LOIRE;CHARTRES-MAINVILLIERS;01/02/2003;5155;44118;MIXTE;49273;;;EURE ET LOIR;
3600601;Musée de la Chemiserie et de l'Elégance Masculine;2011;CENTRE-VAL DE LOIRE;ARGENTON-SUR-CREUSE;01/02/2003;3769;4275;MIXTE;8044;;;INDRE;
3604401;Musées de Châteauroux - Hôtel Bertrand;2011;CENTRE-VAL DE LOIRE;CHATEAUROUX;01/02/2003;0;16935;GRATUIT;16935;;;INDRE;
3700301;Musée de l'Hôtel des Communes;2011;CENTRE-VAL DE LOIRE;AMBOISE;01/02/2003;0;6786;GRATUIT;6786;;;INDRE ET LOIRE;
3724101;Musée du Savignéen;2011;CENTRE-VAL DE LOIRE;SAVIGNE-SUR-LATHAN;01/02/2003;1458;196;MIXTE;1654;;;INDRE ET LOIRE;
4508201;Musée de la Marine de Loire;2011;CENTRE-VAL DE LOIRE;CHATEAUNEUF-SUR-LOIRE;01/02/2003;9495;4737;MIXTE;14232;;;LOIRET;
4520802;Musée Girodet;2011;CENTRE-VAL DE LOIRE;MONTARGIS;27/12/2002;1880;2628;MIXTE;4508;;;LOIRET;
4523402;Musée Historique et Archéologique;2011;CENTRE-VAL DE LOIRE;ORLEANS;01/02/2003;1764;4141;MIXTE;5905;;;LOIRET;
4523403;Musée des Beaux-Arts;2011;CENTRE-VAL DE LOIRE;ORLEANS;06/01/2002;8108;39526;MIXTE;47634;;;LOIRET;
810501;Musée Arthur Rimbaud;2011;GRAND EST;CHARLEVILLE-MEZIERES;01/02/2003;12297;13117;MIXTE;25414;;;ARDENNES;
1006401;Musée Napoléon Ier;2011;GRAND EST;BRIENNE-LE-CHATEAU;01/02/2003;3335;1385;MIXTE;4720;;;AUBE;
1038707;Pharmacie Musée de l'Hôtel-Dieu;2011;GRAND EST;TROYES;01/02/2003;2980;2831;MIXTE;5811;;;AUBE;
5110803;Musée Garinet;2011;GRAND EST;CHALONS-EN-CHAMPAGNE;01/02/2003;85;464;MIXTE;549;;;MARNE;
2505607;Muséum de Besançon;2011;BOURGOGNE-FRANCHE-COMTE;BESANCON;01/02/2003;193112;59025;MIXTE;252137;;;DOUBS;"2505607 ; 2505604"
2505605;Musée de la résistance et de la Déportation;2011;BOURGOGNE-FRANCHE-COMTE;BESANCON;01/02/2003;55492;0;PAYANT;55492;;;DOUBS;
2541801;Musée de Plein Air des Maisons Comtoises;2011;BOURGOGNE-FRANCHE-COMTE;NANCRAY;01/02/2003;31472;11647;MIXTE;43119;;;DOUBS;
7024501;Ecomusée du Pays de la Cerise;2011;BOURGOGNE-FRANCHE-COMTE;FOUGEROLLES;01/02/2003;6530;1257;MIXTE;7787;;;HAUTE-SAONE;
7031101;Musée de la Tour des Echevins;2011;BOURGOGNE-FRANCHE-COMTE;LUXEUIL-LES-BAINS;01/02/2003;1873;5343;MIXTE;7216;;;HAUTE-SAONE;
3901301;Musée Sarret de Grozon;2011;BOURGOGNE-FRANCHE-COMTE;ARBOIS;01/02/2003;755;1039;MIXTE;1794;;;JURA;
3930002;Musée des Beaux-Arts;2011;BOURGOGNE-FRANCHE-COMTE;LONS-LE-SAUNIER;01/02/2003;1750;5056;MIXTE;6806;;;JURA;
9122301;Musée Intercommunal d'Etampes;2011;ILE-DE-FRANCE;ETAMPES;01/02/2003;2282;16163;MIXTE;18445;;;ESSONNE;
9201204;Musée Belmondo et de la Sculpture Figurative du XXè siècle;2011;ILE-DE-FRANCE;BOULOGNE-BILLANCOURT;13/03/2007;12017;10021;MIXTE;22038;;;HAUTS DE SEINE;
9204802;Musée - Atelier Rodin (Annexe du musée de Paris);2011;ILE-DE-FRANCE;MEUDON;06/01/2002;3758;4795;MIXTE;8553;;;HAUTS DE SEINE;
9207101;Musée de l'Île-de-France;2011;ILE-DE-FRANCE;SCEAUX;01/02/2003;12147;20813;MIXTE;32960;;;HAUTS DE SEINE;
7510405;Maison de Victor Hugo;2011;ILE-DE-FRANCE;PARIS;08/07/2004;25605;149545;MIXTE;175150;;;PARIS;
7510403;Crypte Archéologique du Parvis Notre-Dame;2011;ILE-DE-FRANCE;PARIS;;58838;125334;MIXTE;184172;;;PARIS;"7510307 ; 7510403 ; 7511402"
7510701;Musée de l'Armée;2011;ILE-DE-FRANCE;PARIS;06/01/2002;842748;591102;MIXTE;1433850;;;PARIS;
7510501;Musée du Moyen Age-Thermes et Hôtel de Cluny;2011;ILE-DE-FRANCE;PARIS;06/01/2002;154334;163734;MIXTE;318068;;;PARIS;
7510103;Etablissement public du musée d'Orsay et de l'Orangerie - Musée de l'Orangerie;2011;ILE-DE-FRANCE;PARIS;06/01/2002;470133;226975;MIXTE;697108;;;PARIS;
7510706;Musée National de la Légion d'Honneur et des Ordres de Chevalerie;2011;ILE-DE-FRANCE;PARIS;06/01/2002;0;57856;GRATUIT;57856;;;PARIS;
7510808;Petit Palais, Musée des Beaux-Arts de la ville de Paris;2011;ILE-DE-FRANCE;PARIS;08/07/2004;116869;444484;MIXTE;561353;;;PARIS;
7511801;Musée de Montmartre;2011;ILE-DE-FRANCE;PARIS;01/02/2003;40492;3715;MIXTE;44207;;;PARIS;
7511503;Mémorial du Maréchal Leclerc de Hauteclocque et de la Libération de Paris-musée Jean Moulin;2011;ILE-DE-FRANCE;PARIS;08/07/2004;2584;15368;MIXTE;17952;;;PARIS;
7510519;Institut du Monde Arabe;2011;ILE-DE-FRANCE;PARIS;14/01/2011;134383;162491;MIXTE;296874;;;PARIS;
7510609;Musée des Monnaies et des Médailles;2011;ILE-DE-FRANCE;PARIS;06/01/2002;21437;26563;MIXTE;48000;;;PARIS;
7702201;Musée Départemental de l'Ecole de Barbizon - Auberge Ganne;2011;ILE-DE-FRANCE;BARBIZON;01/02/2003;17827;6301;MIXTE;24128;;;SEINE ET MARNE;
7710801;Musée Municipal de Chelles Alfred Bonno;2011;ILE-DE-FRANCE;CHELLES;01/02/2003;0;3187;GRATUIT;3187;;;SEINE ET MARNE;
7728802;Musée d'Art et d'Histoire de Melun;2011;ILE-DE-FRANCE;MELUN;01/02/2003;612;4892;MIXTE;5504;;;SEINE ET MARNE;
9407901;Musée Emile Jean;2011;ILE-DE-FRANCE;VILLIERS-SUR-MARNE;01/02/2003;0;1500;GRATUIT;1500;;;VAL DE MARNE;
9520501;Musée de la Renaissance - Château d'Ecouen;2011;ILE-DE-FRANCE;ECOUEN;06/01/2002;15720;45180;MIXTE;60900;;;VAL D'OISE;
7820801;Musée de la Ville;2011;ILE-DE-FRANCE;MONTIGNY LE BRETONNEUX;01/02/2003;3318;11424;MIXTE;14742;;;YVELINES;
3000701;Musée-Bibliothèque Pierre-André Benoît;2011;OCCITANIE;ALES;01/02/2003;0;9663;GRATUIT;9663;;;GARD;
3002802;Musée Léon Alègre;2011;OCCITANIE;BAGNOLS-SUR-CEZE;01/02/2003;44;1401;MIXTE;1445;;;GARD;
3003201;Musée Municipal de la Vignasse;2011;OCCITANIE;BEAUCAIRE;01/02/2003;1685;1653;MIXTE;3338;;;GARD;
3018907;Musée des Cultures Taurines (Annexe du Vieux Nîmes);2011;OCCITANIE;NIMES;01/02/2003;891;8527;MIXTE;9418;;;GARD;
3020202;Musée Départemental d'Art Sacré du Gard;2011;OCCITANIE;PONT-SAINT-ESPRIT;01/02/2003;333;9098;MIXTE;9431;;;GARD;
3025801;Musée de la Maison Romane;2011;OCCITANIE;SAINT-GILLES-DU-GARD;01/02/2003;0;5603;GRATUIT;5603;;;GARD;
3035101;Musée Pierre de Luxembourg;2011;OCCITANIE;VILLENEUVE-LES-AVIGNON;01/02/2003;3333;2268;MIXTE;5601;;;GARD;
3414201;Musée Fleury;2011;OCCITANIE;LODEVE;01/02/2003;32166;9948;MIXTE;42114;;;HERAULT;
3430101;Musée Paul Valéry;2011;OCCITANIE;SETE;01/02/2003;45962;9563;MIXTE;55525;;;HERAULT;
4811601;Ecomusée du Mont Lozère;2011;OCCITANIE;LE PONT DE MONTVERT;01/02/2003;2593;1971;MIXTE;4564;;;LOZERE;
6604902;Musée départemental d'Art Moderne;2011;OCCITANIE;CERET;01/02/2003;42406;31168;MIXTE;73574;;;PYRENEES ORIENTALES;
6620501;Musée de Tautavel;2011;OCCITANIE;TAUTAVEL;01/02/2003;59496;13653;MIXTE;73149;;;PYRENEES ORIENTALES;
1925101;Musée du Président Jacques Chirac;2011;NOUVELLE-AQUITAINE;SARRAN;29/11/2002;33723;7257;MIXTE;40980;;;CORREZE;
8712601;Musée Départemental d'Art Contemporain;2011;NOUVELLE-AQUITAINE;ROCHECHOUART;01/02/2003;7172;6044;MIXTE;13216;;;HAUTE VIENNE;
5443101;"Musée ""au Fil du Papier""";2011;GRAND EST;PONT-A-MOUSSON;01/02/2003;4054;1924;MIXTE;5978;;;MEURTHE ET MOSELLE;
5502901;Musée Barrois;2011;GRAND EST;BAR-LE-DUC;01/02/2003;2111;7666;MIXTE;9777;;;MEUSE;
5745601;Maison du Verre et du Cristal;2011;GRAND EST;MEISENTHAL;01/02/2003;17948;3782;MIXTE;21730;;;MOSELLE;
5763102;Moulin de la Blies - Musée des Techniques Faïencières;2011;GRAND EST;SARREGUEMINES;01/02/2003;10850;15512;MIXTE;26362;;;MOSELLE;
8816002;Musée de l'Image;2011;GRAND EST;EPINAL;01/02/2003;21041;2402;MIXTE;23443;;;VOSGES;
8835101;Musée Louis Français;2011;GRAND EST;PLOMBIERES-LES-BAINS;01/02/2003;225;225;MIXTE;450;;;VOSGES;
8841301;Musée Pierre Noël - Musée de la Vie dans les Hautes-Vosges;2011;GRAND EST;SAINT-DIE-DES-VOSGES;01/02/2003;4214;10929;MIXTE;15143;;;VOSGES;
1220201;Musée Fenaille;2011;OCCITANIE;RODEZ;01/02/2003;8042;10866;MIXTE;18908;;;AVEYRON;
1220204;Musée Soulages;2011;OCCITANIE;RODEZ;20/12/2005;0;1290;GRATUIT;1290;;;AVEYRON;
1225401;Musée des Arts et Métiers Traditionnels;2011;OCCITANIE;SALLES-LA-SOURCE;01/02/2003;5282;1573;MIXTE;6855;;;AVEYRON;
3201301;Musée des Jacobins;2011;OCCITANIE;AUCH;01/02/2003;3862;6805;MIXTE;10667;;;GERS;
3223301;Musée Joseph Abeilhé;2011;OCCITANIE;MARCIAC;01/02/2003;75;50;MIXTE;125;;;GERS;
3104201;Musée du Pays de Luchon;2011;OCCITANIE;BAGNERES-DE-LUCHON;01/02/2003;2575;697;MIXTE;3272;;;HAUTE-GARONNE;
6529501;Musée Municipal - Musée Trésor;2011;OCCITANIE;LUZ-SAINT-SAUVEUR;01/02/2003;0;5560;GRATUIT;5560;;;HAUTES-PYRENEES;
4604201;Musée Henri Martin;2011;OCCITANIE;CAHORS;01/02/2003;3111;5962;MIXTE;9073;;;LOT;
4610202;Musée Champollion - Les Ecriture du Monde;2011;OCCITANIE;FIGEAC;01/02/2003;37100;11713;MIXTE;48813;;;LOT;
4629901;Musée Départemental de Cuzals;2011;OCCITANIE;SAULIAC-SUR-CELE;01/02/2003;7785;4004;MIXTE;11789;;;LOT;
4633001;Musée Municipal;2011;OCCITANIE;VAYRAC;01/02/2003;188;0;PAYANT;188;;;LOT;
8106502;Musée Jean Jaurès;2011;OCCITANIE;CASTRES;06/01/2002;2988;11453;MIXTE;14441;;;TARN;
8106501;Musée Goya;2011;OCCITANIE;CASTRES;06/01/2002;13265;14687;MIXTE;27952;;;TARN;
8109903;Musée de l'Abbaye Saint-Michel;2011;OCCITANIE;GAILLAC;01/02/2003;1962;1089;MIXTE;3051;;;TARN;
8111501;Musée Départemental du Textile;2011;OCCITANIE;LA-BASTIDE-ROUAIROUX;01/02/2003;3536;3382;MIXTE;6918;;;TARN;
8200801;Musée du Vieil Auvillar;2011;OCCITANIE;AUVILLAR;01/02/2003;2592;1170;MIXTE;3762;;;TARN-ET-GARONNE;
8212102;Musée Ingres;2011;OCCITANIE;MONTAUBAN;06/01/2002;16481;23786;MIXTE;40267;;;TARN-ET-GARONNE;
8215501;Musée de Préhistoire;2011;OCCITANIE;SAINT-ANTONIN-NOBLE-VAL;01/02/2003;451;0;PAYANT;451;;;TARN-ET-GARONNE;
5909201;Musée de l'Ostrevant;2011;HAUTS-DE-FRANCE;BOUCHAIN;01/02/2003;132;462;MIXTE;594;;;NORD;
5917801;Musée de la Chartreuse;2011;HAUTS-DE-FRANCE;DOUAI;01/02/2003;6601;38011;MIXTE;44612;;;NORD;
5918304;Lieu d'Art et Action Contemporaine de Dunkerque - LAAC;2011;HAUTS-DE-FRANCE;DUNKERQUE;01/02/2003;19872;0;PAYANT;19872;;;NORD;
5918301;Musée des Beaux-Arts;2011;HAUTS-DE-FRANCE;DUNKERQUE;01/02/2003;8876;0;PAYANT;8876;;;NORD;
5955501;Musée du Verre;2011;HAUTS-DE-FRANCE;SARS-POTERIES;01/02/2003;9754;5381;MIXTE;15135;;;NORD;
6204102;Musée des Beaux-Arts;2011;HAUTS-DE-FRANCE;ARRAS;06/01/2002;11084;15392;MIXTE;26476;;;PAS-DE-CALAIS;
6241301;Musée d'Histoire et d'Archéologie;2011;HAUTS-DE-FRANCE;HARNES;01/02/2003;0;1277;GRATUIT;1277;;;PAS-DE-CALAIS;
6276501;Musée de l'Hôtel Sandelin;2011;HAUTS-DE-FRANCE;SAINT-OMER;01/02/2003;3451;7500;MIXTE;10951;;;PAS-DE-CALAIS;
1469201;Musée de la Bataille de Tilly-Sur-Seulles 1944;2011;NORMANDIE;TILLY-SUR-SEULLES;01/02/2003;628;655;MIXTE;1283;;;CALVADOS;
5050201;Musée des Beaux-Arts;2011;NORMANDIE;SAINT-LO;01/02/2003;1451;5230;MIXTE;6681;;;MANCHE;
2705601;Musée Municipal;2011;NORMANDIE;BERNAY;01/02/2003;1882;13048;MIXTE;14930;;;EURE;
2737501;Musée Municipal;2011;NORMANDIE;LOUVIERS Cedex;01/02/2003;248;6600;MIXTE;6848;;;EURE;
7654004;Musée des Antiquités de la Seine-Maritime;2011;NORMANDIE;ROUEN;01/02/2003;2769;25501;MIXTE;28270;;;SEINE-MARITIME;
7675801;Musée Municipal des Ivoires;2011;NORMANDIE;YVETOT;01/02/2003;1011;378;MIXTE;1389;;;SEINE-MARITIME;
4402101;Musée du Pays de Retz;2011;PAYS DE LA LOIRE;BOURGNEUF-EN-RETZ;01/02/2003;4250;630;MIXTE;4880;;;LOIRE-ATLANTIQUE;
4406901;Musée du Pays de Guérande et de la Porte Saint Michel;2011;PAYS DE LA LOIRE;GUERANDE;01/02/2003;20395;7221;MIXTE;27616;;;LOIRE-ATLANTIQUE;
4410901;Muséum d'Histoire Naturelle de Nantes;2011;PAYS DE LA LOIRE;NANTES;06/01/2002;31940;67665;MIXTE;99605;;;LOIRE-ATLANTIQUE;
4902101;Musée Joseph Denais;2011;PAYS DE LA LOIRE;BEAUFORT-EN-VALLEE;06/10/2002;4761;5421;MIXTE;10182;;;MAINE-ET-LOIRE;
4935301;Musée de l'Ardoise;2011;PAYS DE LA LOIRE;TRELAZE;01/02/2003;9854;3500;MIXTE;13354;;;MAINE-ET-LOIRE;
5313002;Musée des Sciences - CCSTI;2011;PAYS DE LA LOIRE;LAVAL;01/02/2003;5012;60027;MIXTE;65039;;;MAYENNE;
8501201;Ecomusée du Marais Breton Vendéen;2011;PAYS DE LA LOIRE;LA BARRE-DE-MONTS;01/02/2003;18010;4713;MIXTE;22723;;;VENDEE;
8512901;Historial de la Vendée;2011;PAYS DE LA LOIRE;LES LUCS-SUR-BOULOGNE;01/02/2003;32030;23739;MIXTE;55769;;;VENDEE;
8516302;Musée du Château;2011;PAYS DE LA LOIRE;NOIRMOUTIER-EN-L'ILE;01/02/2003;41123;4368;MIXTE;45491;;;VENDEE;
272201;Musée Municipal de Soissons;2011;HAUTS-DE-FRANCE;SOISSONS;01/02/2003;0;27662;GRATUIT;27662;;;AISNE;
6015904;Musée Antoine Vivenel;2011;HAUTS-DE-FRANCE;COMPIEGNE;01/02/2003;2017;14839;MIXTE;16856;;;OISE;
6017501;Musée Gallé-Juillet;2011;HAUTS-DE-FRANCE;CREIL;01/02/2003;2837;5604;MIXTE;8441;;;OISE;
6039501;Musée de la Nacre et de la Tabletterie;2011;HAUTS-DE-FRANCE;MERU;18/04/2008;14919;6896;MIXTE;21815;;;OISE;
8025301;Musée Lombart;2011;HAUTS-DE-FRANCE;DOULLENS;01/02/2003;357;4160;MIXTE;4517;;;SOMME;
1601501;Musée des Beaux-Arts;2011;NOUVELLE-AQUITAINE;ANGOULEME;01/02/2003;4359;39575;MIXTE;43934;;;CHARENTE;
7932901;Musée Henri Barré;2011;NOUVELLE-AQUITAINE;THOUARS;01/02/2003;321;1325;MIXTE;1646;;;DEUX-SEVRES;
8606603;Musée de la Moto, de l'Automobile et du Vélo;2011;NOUVELLE-AQUITAINE;CHATELLERAULT;01/02/2003;5168;9145;MIXTE;14313;;;VIENNE;
8619406;Collection d'Histoire Naturelle;2011;NOUVELLE-AQUITAINE;POITIERS;01/02/2003;21700;31300;MIXTE;53000;;;VIENNE;
415801;Musée départemental de préhistoire;2011;PROVENCE-ALPES-CÔTE D'AZUR;QUINSON;01/02/2003;68489;8957;MIXTE;77446;;;ALPES DE HAUTE PROVENCE;
420901;Musée du Vieux Sisteron;2011;PROVENCE-ALPES-CÔTE D'AZUR;SISTERON;01/02/2003;0;571;GRATUIT;571;;;ALPES DE HAUTE PROVENCE;
422701;Musée archéologique;2011;PROVENCE-ALPES-CÔTE D'AZUR;VACHERES;01/02/2003;522;404;MIXTE;926;;;ALPES DE HAUTE PROVENCE;
602901;Musée de la Castre;2011;PROVENCE-ALPES-CÔTE D'AZUR;CANNES;01/02/2003;14033;15715;MIXTE;29748;;;ALPES-MARITIMES;
602902;Musée de la Mer;2011;PROVENCE-ALPES-CÔTE D'AZUR;CANNES;01/02/2003;47064;35752;MIXTE;82816;;;ALPES-MARITIMES;
608305;Musée des Beaux-Arts;2011;PROVENCE-ALPES-CÔTE D'AZUR;MENTON;01/02/2003;0;20081;GRATUIT;20081;;;ALPES-MARITIMES;
608806;Muséum d'Histoire Naturelle;2011;PROVENCE-ALPES-CÔTE D'AZUR;NICE;01/02/2003;0;31321;GRATUIT;31321;;;ALPES-MARITIMES;
608812;Musée Matisse;2011;PROVENCE-ALPES-CÔTE D'AZUR;NICE;01/02/2003;0;137399;GRATUIT;137399;;;ALPES-MARITIMES;
608802;Musée d'Art et d'Histoire;2011;PROVENCE-ALPES-CÔTE D'AZUR;NICE;01/02/2003;234;53863;MIXTE;54097;;;ALPES-MARITIMES;
615502;Musée Picasso la guerre et la paix à Vallauris;2011;PROVENCE-ALPES-CÔTE D'AZUR;VALLAURIS;06/01/2002;16609;10124;MIXTE;26733;;;ALPES-MARITIMES;"0615502 ; 0615501"
615901;Musées de la Citadelle;2011;PROVENCE-ALPES-CÔTE D'AZUR;VILLEFRANCHE-SUR-MER;01/02/2003;0;47976;GRATUIT;47976;;;ALPES-MARITIMES;
1300404;Muséon Arlaten;2011;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;01/02/2003;0;5076;GRATUIT;5076;;;BOUCHES DU RHONE;
1304701;Musée Archéologique d'Istres René Beaucaire;2011;PROVENCE-ALPES-CÔTE D'AZUR;ISTRES;01/02/2003;0;4251;GRATUIT;4251;;;BOUCHES DU RHONE;
1305507;Musée d'Archéologie Méditerranéenne;2011;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;01/02/2003;26631;0;PAYANT;26631;;;BOUCHES DU RHONE;
1320801;Musée de la Faïence;2011;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;01/02/2003;2590;4558;MIXTE;7148;;;BOUCHES DU RHONE;
1320402;Muséum d'Histoire Naturelle;2011;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;06/01/2002;13007;40407;MIXTE;53414;;;BOUCHES DU RHONE;
1309101;Musée Suffren et du Vieux Saint-Cannat;2011;PROVENCE-ALPES-CÔTE D'AZUR;SAINT-CANNAT;01/02/2003;0;2631;GRATUIT;2631;;;BOUCHES DU RHONE;
8305001;Musée Municipal;2011;PROVENCE-ALPES-CÔTE D'AZUR;DRAGUIGNAN;01/02/2003;0;6469;GRATUIT;6469;;;VAR;
8306102;Musée des Troupes de Marine;2011;PROVENCE-ALPES-CÔTE D'AZUR;FREJUS;05/07/2006;0;15927;GRATUIT;15927;;;VAR;
8313704;Musée National de la Marine de Toulon;2011;PROVENCE-ALPES-CÔTE D'AZUR;TOULON;06/01/2002;18549;32841;MIXTE;51390;;;VAR;
8400301;Musée d'Apt;2011;PROVENCE-ALPES-CÔTE D'AZUR;APT;01/02/2003;2359;4444;MIXTE;6803;;;VAUCLUSE;
8413801;Musée Départemental du Cartonnage et de l'Imprimerie;2011;PROVENCE-ALPES-CÔTE D'AZUR;VALREAS;01/02/2003;3052;2140;MIXTE;5192;;;VAUCLUSE;
701001;Musée Vivarois César Filhol;2011;AUVERGNE-RHONE-ALPES;ANNONAY;01/02/2003;874;1997;MIXTE;2871;;;ARDECHE;
733401;Musée des Vans;2011;AUVERGNE-RHONE-ALPES;LES VANS;01/02/2003;466;815;MIXTE;1281;;;ARDECHE;
3805301;Musée de Bourgoin-Jallieu;2011;AUVERGNE-RHONE-ALPES;BOURGOIN-JALLIEU;01/02/2003;3325;8928;MIXTE;12253;;;ISERE;
3818501;Musée Archéologique Grenoble Saint-Laurent;2011;AUVERGNE-RHONE-ALPES;GRENOBLE;01/02/2003;0;34168;GRATUIT;34168;;;ISERE;
3800501;Conservatoire - Musée des Industries Hydroélectriques;2011;AUVERGNE-RHONE-ALPES;VAUJANY;01/02/2003;0;8166;GRATUIT;8166;;;ISERE;
3856201;Musée Départemental de la Révolution Française;2011;AUVERGNE-RHONE-ALPES;VIZILLE;01/02/2003;5154;51923;MIXTE;57077;;;ISERE;
4205203;Musée Hospitalier;2011;AUVERGNE-RHONE-ALPES;CHARLIEU;01/02/2003;3274;1734;MIXTE;5008;;;LOIRE;
4205901;Atelier - Musée du Chapeau;2011;AUVERGNE-RHONE-ALPES;CHAZELLES-SUR-LYON;01/02/2003;10286;4371;MIXTE;14657;;;LOIRE;
4221803;Musée Folklorique du Vieux Saint-Etienne;2011;AUVERGNE-RHONE-ALPES;SAINT-ETIENNE;01/02/2003;1288;1197;MIXTE;2485;;;LOIRE;
4221804;Musée de la Mine / Site Couriot;2011;AUVERGNE-RHONE-ALPES;SAINT-ETIENNE;01/02/2003;31793;28136;MIXTE;59929;;;LOIRE;
4221802;Musée d'Art et d'Industrie;2011;AUVERGNE-RHONE-ALPES;SAINT-ETIENNE;01/02/2003;30483;20055;MIXTE;50538;;;LOIRE;
4221901;Château de la Bastie d'Urfé;2011;AUVERGNE-RHONE-ALPES;SAINT-ETIENNE-LE-MOLARD;01/02/2003;25737;0;PAYANT;25737;;;LOIRE;
6938901;Musée des Sapeurs-Pompiers de Lyon;2011;AUVERGNE-RHONE-ALPES;LYON;10/05/2005;2909;854;MIXTE;3763;;;RHÔNE;
7306503;Musée des Charmettes;2011;AUVERGNE-RHONE-ALPES;CHAMBERY;06/01/2002;366;14555;MIXTE;14921;;;SAVOIE;
6730001;Musée de la Chartreuse;2012;GRAND EST;MOLSHEIM;01/02/2003;3358;754;MIXTE;4112;;;BAS-RHIN;
6738801;Musée du Fer;2012;GRAND EST;REICHSHOFFEN;01/02/2003;640;576;MIXTE;1216;;;BAS-RHIN;
6743701;Musée du Château des Rohan;2012;GRAND EST;SAVERNE;01/02/2003;3737;3773;MIXTE;7510;;;BAS-RHIN;
6748209;Musée d'Art Moderne et Contemporain de Strasbourg;2012;GRAND EST;STRASBOURG;01/02/2003;33072;98649;MIXTE;131721;;;BAS-RHIN;
6748206;Musée de l'Œuvre Notre-Dame;2012;GRAND EST;STRASBOURG;01/02/2003;14570;29383;MIXTE;43953;;;BAS-RHIN;
6803601;Musée Gallo-Romain;2012;GRAND EST;BIESHEIM;01/02/2003;422;1579;MIXTE;2001;;;HAUT-RHIN;
6822405;Cité du Train;2012;GRAND EST;MULHOUSE;18/11/2002;79159;7420;MIXTE;86579;;;HAUT-RHIN;
6822404;Musée EDF Electropolis;2012;GRAND EST;MULHOUSE;01/02/2003;27335;12816;MIXTE;40151;;;HAUT-RHIN;
6822402;Musée de l'Impression sur Etoffes;2012;GRAND EST;MULHOUSE;01/02/2003;17277;14987;MIXTE;32264;;;HAUT-RHIN;
6827702;Musée du Dolder;2012;GRAND EST;RIQUEWIHR;01/02/2003;1547;386;MIXTE;1933;;;HAUT-RHIN;
6827801;Musée du Papier Peint;2012;GRAND EST;RIXHEIM;01/02/2003;6573;4851;MIXTE;11424;;;HAUT-RHIN;
6834301;Ecomusée d'Alsace;2012;GRAND EST;UNGERSHEIM;01/02/2003;164302;10733;MIXTE;175035;;;HAUT-RHIN;
2406401;Musée Fernand Desmoulin;2012;NOUVELLE-AQUITAINE;BRANTOME;01/02/2003;20544;3496;MIXTE;24040;;;DORDOGNE;
